品番,商品名_JA,hp_match_status,hp_url,hp_product_name,hp_product_code,hp_categories,hp_description,hp_image_urls,hp_evidence,notes
PR48-P,補聴器用空気電池 (13) 6ヶ入 パワーワン,variant_group,https://www.san-nishimura.co.jp/product/item/%e8%a3%9c%e8%81%b4%e5%99%a8%e7%94%a8%e7%a9%ba%e6%b0%97%e9%9b%bb%e6%b1%a0power-one/,補聴器用空気電池(power one),製品詳細に表記,販売 > 補聴器関連,錆びに強いステンレスを採用した、ドイツ製デジタル補聴器用空気電池。,https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2020/11/PR41-P.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2020/11/PR48-P.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2020/11/PR44-P.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2020/11/PR536-P.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2020/11/PR41-P-150x150.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2020/11/PR48-P-150x150.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2020/11/PR44-P-150x150.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2020/11/PR536-P-150x150.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2020/09/MX-700x700.jpg,search_count=1; search_result_codes=製品詳細に表記; detail_code=; detail_text_has_code=true,
PR536-P,補聴器用空気電池 (10) 6ヶ入 パワーワン,variant_group,https://www.san-nishimura.co.jp/product/item/%e8%a3%9c%e8%81%b4%e5%99%a8%e7%94%a8%e7%a9%ba%e6%b0%97%e9%9b%bb%e6%b1%a0power-one/,補聴器用空気電池(power one),製品詳細に表記,販売 > 補聴器関連,錆びに強いステンレスを採用した、ドイツ製デジタル補聴器用空気電池。,https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2020/11/PR41-P.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2020/11/PR48-P.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2020/11/PR44-P.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2020/11/PR536-P.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2020/11/PR41-P-150x150.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2020/11/PR48-P-150x150.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2020/11/PR44-P-150x150.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2020/11/PR536-P-150x150.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2020/09/MX-700x700.jpg,search_count=1; search_result_codes=製品詳細に表記; detail_code=; detail_text_has_code=true,
R0516,スポーツバンド,not_found,https://www.san-nishimura.co.jp/product/item/?key_word=R0516,,,,,,search_count=0; search_result_codes=,
R0787-04,販売用テンプルカバー(4mm),not_found,https://www.san-nishimura.co.jp/product/item/?key_word=R0787-04,,,,,,search_count=0; search_result_codes=,
R074807,販売用セルピタ ロック,not_found,https://www.san-nishimura.co.jp/product/item/?key_word=R074807,,,,,,search_count=0; search_result_codes=,
PS-3,型板ストッカー,exact,https://www.san-nishimura.co.jp/product/item/%e5%9e%8b%e6%9d%bf%e3%82%b9%e3%83%88%e3%83%83%e3%82%ab%e3%83%bc/,型板ストッカー,PS-3,加工 > 加工備品・消耗品 > タクボ製機器 > 型板関連,卓上・壁掛に対応する型板ストック台 | サイズ: 130(W)×90(H)×250(D)㎜,https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2024/05/PS-3.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2024/05/PS-3-150x150.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/05/636.jpg,search_count=1; search_result_codes=PS-3; detail_code=PS-3; detail_text_has_code=true,
R0787-05,販売用テンプルカバー(5mm),not_found,https://www.san-nishimura.co.jp/product/item/?key_word=R0787-05,,,,,,search_count=0; search_result_codes=,
R141-335,販売用シリコンパットG極小,variant_group,https://www.san-nishimura.co.jp/product/item/%e3%82%b7%e3%83%aa%e3%82%b3%e3%83%b3%e3%83%91%e3%83%83%e3%83%88-2/,シリコンパット,製品詳細に表記,カスタマイズ > Rシリーズ(つり下げ販売シリーズ),Rシリーズ(眼鏡店販売用・メガネパーツ)のシリコンパット。吸着性に優れた定番の鼻パットです。 | 透明度が高いクリアな素材感: 透明度が高く肌になじむため、鼻パットを目立たせません。 | 高いフィット感でずれ落ちにくい: 吸着性が高いため、鼻にしっかりと乗ってずれ落ちを予防します。 | 品番: R141-335,https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/05/R141-335.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/05/R141-335-150x150.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/05/R141-336.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/05/R141-480.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/05/R141-481.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/05/R83-91.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/05/R83-92.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/05/R141-662.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/05/R141-663.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/04/141-480.jpg,search_count=1; search_result_codes=製品詳細に表記; detail_code=; detail_text_has_code=true,
R141-336,販売用シリコンパットW極小,variant_group,https://www.san-nishimura.co.jp/product/item/%e3%82%b7%e3%83%aa%e3%82%b3%e3%83%b3%e3%83%91%e3%83%83%e3%83%88-2/,シリコンパット,製品詳細に表記,カスタマイズ > Rシリーズ(つり下げ販売シリーズ),Rシリーズ(眼鏡店販売用・メガネパーツ)のシリコンパット。吸着性に優れた定番の鼻パットです。 | 透明度が高いクリアな素材感: 透明度が高く肌になじむため、鼻パットを目立たせません。 | 高いフィット感でずれ落ちにくい: 吸着性が高いため、鼻にしっかりと乗ってずれ落ちを予防します。 | 品番: R141-335,https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/05/R141-335.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/05/R141-335-150x150.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/05/R141-336.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/05/R141-480.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/05/R141-481.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/05/R83-91.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/05/R83-92.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/05/R141-662.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/05/R141-663.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/04/141-480.jpg,search_count=1; search_result_codes=製品詳細に表記; detail_code=; detail_text_has_code=true,
R141-480,販売用 シリコンパットG 極小 14.5×7,variant_group,https://www.san-nishimura.co.jp/product/item/%e3%82%b7%e3%83%aa%e3%82%b3%e3%83%b3%e3%83%91%e3%83%83%e3%83%88-2/,シリコンパット,製品詳細に表記,カスタマイズ > Rシリーズ(つり下げ販売シリーズ),Rシリーズ(眼鏡店販売用・メガネパーツ)のシリコンパット。吸着性に優れた定番の鼻パットです。 | 透明度が高いクリアな素材感: 透明度が高く肌になじむため、鼻パットを目立たせません。 | 高いフィット感でずれ落ちにくい: 吸着性が高いため、鼻にしっかりと乗ってずれ落ちを予防します。 | 品番: R141-335,https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/05/R141-335.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/05/R141-335-150x150.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/05/R141-336.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/05/R141-480.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/05/R141-481.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/05/R83-91.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/05/R83-92.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/05/R141-662.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/05/R141-663.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/04/141-480.jpg,search_count=1; search_result_codes=製品詳細に表記; detail_code=; detail_text_has_code=true,
R141-481,販売用 シリコンパットW 極小 14.5×7,variant_group,https://www.san-nishimura.co.jp/product/item/%e3%82%b7%e3%83%aa%e3%82%b3%e3%83%b3%e3%83%91%e3%83%83%e3%83%88-2/,シリコンパット,製品詳細に表記,カスタマイズ > Rシリーズ(つり下げ販売シリーズ),Rシリーズ(眼鏡店販売用・メガネパーツ)のシリコンパット。吸着性に優れた定番の鼻パットです。 | 透明度が高いクリアな素材感: 透明度が高く肌になじむため、鼻パットを目立たせません。 | 高いフィット感でずれ落ちにくい: 吸着性が高いため、鼻にしっかりと乗ってずれ落ちを予防します。 | 品番: R141-335,https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/05/R141-335.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/05/R141-335-150x150.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/05/R141-336.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/05/R141-480.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/05/R141-481.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/05/R83-91.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/05/R83-92.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/05/R141-662.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/05/R141-663.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/04/141-480.jpg,search_count=1; search_result_codes=製品詳細に表記; detail_code=; detail_text_has_code=true,
R141-495,販売用チタンパットW10.5×6,variant_group,https://www.san-nishimura.co.jp/product/item/%e3%83%81%e3%82%bf%e3%83%b3%e3%83%91%e3%83%83%e3%83%88-2/,チタンパット,製品詳細に表記,カスタマイズ > Rシリーズ(つり下げ販売シリーズ),蝶芯にチタンを使用したアレルギー対策鼻パット | 錆びやアレルギーに強いチタン素材: 強度と耐食性を備えたチタン素材を蝶芯に使用。金属アレルギーや樹脂アレルギーの症状を引き起こしにくくなります。 | 金属への接着面にすぐれたニュクレル素材のパット面: 柔軟性と弾力性を備えたニュクレルをパット面に使用。 | 品番: R141-495,https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/05/R141-495.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/04/141-493.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2022/04/141-543.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/04/141-707.jpg,search_count=1; search_result_codes=製品詳細に表記; detail_code=; detail_text_has_code=true,
R141-493,販売用箱蝶コーンG,variant_group,https://www.san-nishimura.co.jp/product/item/%e3%82%b3%e3%83%bc%e3%83%b3%e3%83%91%e3%83%83%e3%83%88-2/,コーンパット,製品詳細に表記,カスタマイズ > Rシリーズ(つり下げ販売シリーズ),トウモロコシを使用した肌にも環境にも優しいパット | トウモロコシを利用した天然素材: トウモロコシから作られたバイオマスプラスチック製のパット。 可塑剤によって肌が荒れやすい方にオススメです。 | 品番: R141-493,https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/04/141-493.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/04/141-494.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/04/141-493-150x150.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/04/141-494-150x150.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2022/05/R141-493.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2022/05/R141-494.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2022/04/141-543.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/04/141-495.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/04/141-707.jpg,search_count=1; search_result_codes=製品詳細に表記; detail_code=; detail_text_has_code=true,
R141-494,販売用箱蝶コーンW,variant_group,https://www.san-nishimura.co.jp/product/item/%e3%82%b3%e3%83%bc%e3%83%b3%e3%83%91%e3%83%83%e3%83%88-2/,コーンパット,製品詳細に表記,カスタマイズ > Rシリーズ(つり下げ販売シリーズ),トウモロコシを使用した肌にも環境にも優しいパット | トウモロコシを利用した天然素材: トウモロコシから作られたバイオマスプラスチック製のパット。 可塑剤によって肌が荒れやすい方にオススメです。 | 品番: R141-493,https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/04/141-493.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/04/141-494.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/04/141-493-150x150.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/04/141-494-150x150.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2022/05/R141-493.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2022/05/R141-494.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2022/04/141-543.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/04/141-495.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/04/141-707.jpg,search_count=1; search_result_codes=製品詳細に表記; detail_code=; detail_text_has_code=true,
R141-503,販売用エアーシリコンパット極小,variant_group,https://www.san-nishimura.co.jp/product/item/%e3%82%a8%e3%82%a2%e3%83%bc%e3%82%b7%e3%83%aa%e3%82%b3%e3%83%b3%e3%83%91%e3%83%83%e3%83%88-2/,エアーシリコンパット,製品詳細に表記,カスタマイズ > Rシリーズ(つり下げ販売シリーズ),空気穴の調節により圧迫感が減少し驚くほどのやわらかさです。 | 品番: R141-503,https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/05/R141-503.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/05/R141-530.jpg,search_count=1; search_result_codes=製品詳細に表記; detail_code=; detail_text_has_code=true,
R141-530,販売用エアーシリコンパット小,variant_group,https://www.san-nishimura.co.jp/product/item/%e3%82%a8%e3%82%a2%e3%83%bc%e3%82%b7%e3%83%aa%e3%82%b3%e3%83%b3%e3%83%91%e3%83%83%e3%83%88-2/,エアーシリコンパット,製品詳細に表記,カスタマイズ > Rシリーズ(つり下げ販売シリーズ),空気穴の調節により圧迫感が減少し驚くほどのやわらかさです。 | 品番: R141-503,https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/05/R141-503.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/05/R141-530.jpg,search_count=1; search_result_codes=製品詳細に表記; detail_code=; detail_text_has_code=true,
R141-543,販売用箱蝶コーン(チタン芯),not_found,https://www.san-nishimura.co.jp/product/item/?key_word=R141-543,,,,,,search_count=0; search_result_codes=,
R141-550,(販売用)箱蝶形状記憶パットG小 14.5×7.5,variant_group,https://www.san-nishimura.co.jp/product/item/%e5%bd%a2%e7%8a%b6%e8%a8%98%e6%86%b6%e6%a8%b9%e8%84%82%e3%83%91%e3%83%83%e3%83%88-2/,形状記憶樹脂パット,製品詳細に表記,カスタマイズ > Rシリーズ(つり下げ販売シリーズ),形状が徐々に変化し、鼻の形にフィットする鼻パット | 体温で形状変化するパット: 約36℃付近で形状が徐々に変化し、鼻筋にフィットする独自素材。 パット跡が残りにくくなります。 | 品番: 141-550,https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/05/R141-551.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/05/R141-550.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/05/R141-552.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/05/R141-553.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/05/R141-554.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/05/R141-555.jpg,search_count=1; search_result_codes=製品詳細に表記; detail_code=; detail_text_has_code=true,
R141-551,(販売用)箱蝶形状記憶パットW小 14.5×7.5,variant_group,https://www.san-nishimura.co.jp/product/item/%e5%bd%a2%e7%8a%b6%e8%a8%98%e6%86%b6%e6%a8%b9%e8%84%82%e3%83%91%e3%83%83%e3%83%88-2/,形状記憶樹脂パット,製品詳細に表記,カスタマイズ > Rシリーズ(つり下げ販売シリーズ),形状が徐々に変化し、鼻の形にフィットする鼻パット | 体温で形状変化するパット: 約36℃付近で形状が徐々に変化し、鼻筋にフィットする独自素材。 パット跡が残りにくくなります。 | 品番: 141-550,https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/05/R141-551.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/05/R141-550.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/05/R141-552.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/05/R141-553.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/05/R141-554.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/05/R141-555.jpg,search_count=1; search_result_codes=製品詳細に表記; detail_code=; detail_text_has_code=true,
R141-552,(販売用)箱蝶形状記憶パットG中 16×8.5,variant_group,https://www.san-nishimura.co.jp/product/item/%e5%bd%a2%e7%8a%b6%e8%a8%98%e6%86%b6%e6%a8%b9%e8%84%82%e3%83%91%e3%83%83%e3%83%88-2/,形状記憶樹脂パット,製品詳細に表記,カスタマイズ > Rシリーズ(つり下げ販売シリーズ),形状が徐々に変化し、鼻の形にフィットする鼻パット | 体温で形状変化するパット: 約36℃付近で形状が徐々に変化し、鼻筋にフィットする独自素材。 パット跡が残りにくくなります。 | 品番: 141-550,https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/05/R141-551.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/05/R141-550.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/05/R141-552.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/05/R141-553.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/05/R141-554.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/05/R141-555.jpg,search_count=1; search_result_codes=製品詳細に表記; detail_code=; detail_text_has_code=true,
R141-553,(販売用)箱蝶形状記憶パットW中 16×8.5,variant_group,https://www.san-nishimura.co.jp/product/item/%e5%bd%a2%e7%8a%b6%e8%a8%98%e6%86%b6%e6%a8%b9%e8%84%82%e3%83%91%e3%83%83%e3%83%88-2/,形状記憶樹脂パット,製品詳細に表記,カスタマイズ > Rシリーズ(つり下げ販売シリーズ),形状が徐々に変化し、鼻の形にフィットする鼻パット | 体温で形状変化するパット: 約36℃付近で形状が徐々に変化し、鼻筋にフィットする独自素材。 パット跡が残りにくくなります。 | 品番: 141-550,https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/05/R141-551.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/05/R141-550.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/05/R141-552.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/05/R141-553.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/05/R141-554.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/05/R141-555.jpg,search_count=1; search_result_codes=製品詳細に表記; detail_code=; detail_text_has_code=true,
R141-554,(販売用)箱蝶形状記憶パットG大 17.5×8.5,variant_group,https://www.san-nishimura.co.jp/product/item/%e5%bd%a2%e7%8a%b6%e8%a8%98%e6%86%b6%e6%a8%b9%e8%84%82%e3%83%91%e3%83%83%e3%83%88-2/,形状記憶樹脂パット,製品詳細に表記,カスタマイズ > Rシリーズ(つり下げ販売シリーズ),形状が徐々に変化し、鼻の形にフィットする鼻パット | 体温で形状変化するパット: 約36℃付近で形状が徐々に変化し、鼻筋にフィットする独自素材。 パット跡が残りにくくなります。 | 品番: 141-550,https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/05/R141-551.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/05/R141-550.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/05/R141-552.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/05/R141-553.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/05/R141-554.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/05/R141-555.jpg,search_count=1; search_result_codes=製品詳細に表記; detail_code=; detail_text_has_code=true,
R141-555,(販売用)箱蝶形状記憶パットW大 17.5×8.5,variant_group,https://www.san-nishimura.co.jp/product/item/%e5%bd%a2%e7%8a%b6%e8%a8%98%e6%86%b6%e6%a8%b9%e8%84%82%e3%83%91%e3%83%83%e3%83%88-2/,形状記憶樹脂パット,製品詳細に表記,カスタマイズ > Rシリーズ(つり下げ販売シリーズ),形状が徐々に変化し、鼻の形にフィットする鼻パット | 体温で形状変化するパット: 約36℃付近で形状が徐々に変化し、鼻筋にフィットする独自素材。 パット跡が残りにくくなります。 | 品番: 141-550,https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/05/R141-551.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/05/R141-550.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/05/R141-552.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/05/R141-553.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/05/R141-554.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/05/R141-555.jpg,search_count=1; search_result_codes=製品詳細に表記; detail_code=; detail_text_has_code=true,
R141-613,販売用ツインパット,not_found,https://www.san-nishimura.co.jp/product/item/?key_word=R141-613,,,,,,search_count=0; search_result_codes=,
R141-650,販売用力学パットサイエンス G 15×8,mismatch,https://www.san-nishimura.co.jp/product/item/?key_word=R141-650,,,,,,search_count=1; search_result_codes=製品詳細に表記,official search returned other product codes only
R141-651,販売用力学パットサイエンス W 15×8,not_found,https://www.san-nishimura.co.jp/product/item/?key_word=R141-651,,,,,,search_count=0; search_result_codes=,
R141-653,販売用ソフトパットG極小13×7,variant_group,https://www.san-nishimura.co.jp/product/item/%e3%82%bd%e3%83%95%e3%83%88%e3%83%91%e3%83%83%e3%83%88-2/,ソフトパット(ニュクレル),製品詳細に表記,カスタマイズ > Rシリーズ(つり下げ販売シリーズ),柔軟性・耐久性・安全性に優れた 『ソフトニュクレル』を使用したソフトパット | 抜群のフィット感: 柔軟性と弾力性が高いため、肌当たりが良くパット跡が残りにくいパットです。 | 肌にも環境に優しい作り: 可塑剤不使用の為、人にも環境にも優しいパットです | 品番: 141-653,https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/05/R141-653.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/05/R141-654.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/05/R141-655.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/05/R141-656.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/05/R141-657.jpg | https://www.san-nishimura.co.jp/cms_3dz6rvb56dGA/wp-content/uploads/2023/05/R141-658.jpg,search_count=1; search_result_codes=製品詳細に表記; detail_code=; detail_text_has_code=true,
